convolution	I-DeepLearning
layers	I-DeepLearning
,	O
introduced	O
in	O
.	O
Used	O
neural	B-DeepLearning
network	I-DeepLearning
architecture	O
hyperparameters	B-DeepLearning
are	O
these:	O
Weights	B-DeepLearning
are	O
initialized	O
in	O
the	O
range	O
xavier	O
,	O
bias	B-DeepLearning
is	O
set	O
to	O
0.	O
Learning	B-DeepLearning
rate	I-DeepLearning
is	O
0.0002	O
,	O
λ1	O
=	O
λ2	O
=	O
0.000001	O
,	O
dropout	B-DeepLearning
=	I-DeepLearning
0.02	I-DeepLearning
and	O
minibatch	B-DeepLearning
size	I-DeepLearning
is	O
32	O
.	O
The	O
training	B-DeepLearning
phase	I-DeepLearning
lasts	O
about	O
6	O
hours	O
for	O
more	O
complicated	O
network	B-DeepLearning
architectures	I-DeepLearning
.	O
The	O
convolution	B-DeepLearning
region	I-DeepLearning
of	O
the	O
CNNs	B-DeepLearning
includes	O
the	O
convolution	B-DeepLearning
,	O
the	O
activation	B-DeepLearning
and	O
the	O
pooling	B-DeepLearning
layers	I-DeepLearning
.	O
Different	O
techniques	O
were	O
used	O
to	O
improve	O
the	O
accuracy:	B-DeepLearning
Learning	B-DeepLearning
rate	I-DeepLearning
tuning	O
,	O
which	O
controls	O
the	O
update	O
of	O
the	O
CNNs	B-DeepLearning
weights	O
.	O
The	O
neural	B-DeepLearning
networks	I-DeepLearning
are	O
updated	O
via	O
the	O
stochastic	B-DeepLearning
gradient	I-DeepLearning
.	O
Data	B-DeepLearning
Augmentation	I-DeepLearning
,	O
that	O
consists	O
in	O
the	O
realization	O
of	O
different	O
random	O
operations	O
of	O
rotation	O
,	O
translation	O
and	O
zoom	O
on	O
the	O
images	B-DeepLearning
to	O
avoid	O
overfitting	B-DeepLearning
and	O
improve	O
generalization	B-DeepLearning
.	O
Fine-Tuning	B-DeepLearning
,	O
that	O
is	O
based	O
on	O
defrosting	O
the	O
weights	B-DeepLearning
of	O
the	O
convolutional	B-DeepLearning
layers	I-DeepLearning
,	O
allowing	O
the	O
network	O
to	O
train	O
in	O
its	O
integrity	O
.	O
It	O
is	O
applied	O
using	O
a	O
differential	O
learning	B-DeepLearning
rate	I-DeepLearning
,	O
that	O
is	O
,	O
introducing	O
three	O
different	O
and	O
successively	O
higher	O
values	O
of	O
the	O
learning	B-DeepLearning
rate	I-DeepLearning
,	O
thus	O
taking	O
into	O
account	O
the	O
differential	O
knowledge	O
of	O
the	O
layers	O
.	O
Therefore	O
,	O
although	O
Resnet50	B-DeepLearning
provided	O
the	O
highest	O
accuracy	B-DeepLearning
is	O
less	O
stable	O
than	O
Resnet	B-DeepLearning
34	O
1.09%	O
vs	O
063%	O
.	O
Table	O
2	O
provides	O
the	O
corresponding	O
confusion	B-DeepLearning
matrices	I-DeepLearning
in	O
validation	O
.	O
With	O
respect	O
to	O
the	O
tune	O
of	O
models’	B-DeepLearning
hyper-parameters	B-DeepLearning
,	O
the	O
R	O
package	O
mlrMBO	O
was	O
used	O
to	O
perform	O
a	O
Bayesian	O
optimization	O
within	O
the	O
train	B-DeepLearning
set	I-DeepLearning
.	O
This	O
package	O
implements	O
a	O
Bayesian	O
optimization	O
of	O
black-box	O
functions	O
which	O
allows	O
to	O
find	O
faster	O
an	O
optimal	O
hyper-parameters	B-DeepLearning
setting	O
in	O
contrast	O
to	O
traditional	O
hyperparameters	B-DeepLearning
search	O
strategies	O
such	O
as	O
grid	B-DeepLearning
search	I-DeepLearning
highly	O
time	O
consuming	O
when	O
more	O
than	O
3	O
hyper-parameters	B-DeepLearning
are	O
tuned	O
or	O
random	B-DeepLearning
search	I-DeepLearning
not	O
efficient	O
enough	O
since	O
similar	O
or	O
non-sense	O
hyper-parameters	B-DeepLearning
settings	O
might	O
be	O
tested	O
.	O
Table	O
1	O
shows	O
the	O
average	O
AUC	B-DeepLearning
performance	O
,	O
standard	O
deviation	O
and	O
number	O
of	O
genes	O
retained	O
by	O
the	O
different	O
models	B-DeepLearning
tested	O
over	O
the	O
test	O
sets	O
of	O
the	O
cross-validation	B-DeepLearning
setting	O
.	O
The	O
proposed	O
Convolutional	B-DeepLearning
Neural	I-DeepLearning
Network	I-DeepLearning
CNN	B-DeepLearning
is	O
consisting	O
of	O
two	O
parallel	O
convolutional	B-DeepLearning
layers	I-DeepLearning
taking	O
as	O
inputs	O
transversal	O
,	O
coronal	O
and	O
axial	O
slices	O
acquired	O
before	O
and	O
after	O
chemotherapy	O
for	O
each	O
patient	B-DeepLearning
.	O
As	O
illustrated	O
in	O
Fig.	O
2	O
,	O
this	O
architecture	O
contains	O
two	O
similar	O
branches	O
,	O
each	O
one	O
contains	O
4	O
blocks	O
of	O
2D	B-DeepLearning
convolution	I-DeepLearning
followed	O
by	O
an	O
activation	B-DeepLearning
function	I-DeepLearning
ReLU	B-DeepLearning
and	O
a	O
Max	B-DeepLearning
pooling	I-DeepLearning
layer	O
.	O
In	O
the	O
first	O
and	O
second	O
blocks	O
,	O
32	O
kernels	B-DeepLearning
were	O
used	O
for	O
each	O
convolutional	B-DeepLearning
layer	I-DeepLearning
.	O
The	O
parallel	O
Deep	B-DeepLearning
learning	I-DeepLearning
architecture	O
was	O
applied	O
for	O
each	O
view	O
using	O
corresponding	O
slices	O
before	O
and	O
after	O
the	O
first	O
chemotherapy	O
.	O
Consequently	O
,	O
we	O
used	O
the	O
Stochastic	B-DeepLearning
Gradient	I-DeepLearning
Descent	I-DeepLearning
SGD	B-DeepLearning
with	O
a	O
learning	B-DeepLearning
rate	I-DeepLearning
of	O
00052	O
.	O
A	O
learning	B-DeepLearning
rate	I-DeepLearning
decay	O
of	O
3.46e−5	O
was	O
used	O
to	O
schedule	O
a	O
best	O
accuracy	B-DeepLearning
.	O
To	O
compile	O
the	O
model	B-DeepLearning
,	O
a	O
categorical	O
cross	B-DeepLearning
entropy	I-DeepLearning
was	O
used	O
as	O
loss	B-DeepLearning
function	I-DeepLearning
and	O
standard	O
accuracy	O
was	O
used	O
as	O
a	O
metric	O
.	O
To	O
avoid	O
results’	O
bias	B-DeepLearning
,	O
a	O
5-Fold	O
stratified	O
cross	B-DeepLearning
validation	I-DeepLearning
with	O
AUC	B-DeepLearning
as	O
metric	O
was	O
used	O
.	O
Within	O
150	O
epochs	B-DeepLearning
with	O
5-fold	O
stratified	O
cross	B-DeepLearning
validation	I-DeepLearning
,	O
an	O
accuracy	B-DeepLearning
of	O
90.03	O
was	O
obtained	O
using	O
20%	O
of	O
3D	O
validation	B-DeepLearning
data	I-DeepLearning
.	O
An	O
overfitting	B-DeepLearning
was	O
observed	O
during	O
training	O
when	O
using	O
only	O
one	O
of	O
the	O
views	O
without	O
data	B-DeepLearning
augmentation	I-DeepLearning
.	O
Besides	O
the	O
work	O
we	O
did	O
on	O
building	O
other	O
types	O
of	O
agents	O
we	O
have	O
also	O
tried	O
to	O
explore	O
in	O
more	O
depth	O
different	O
cognitive	O
and	O
affective	O
models	O
of	O
agents	O
,	O
including	O
symbolic	O
BDI	O
models	O
as	O
well	O
as	O
neural	B-DeepLearning
network	I-DeepLearning
models	I-DeepLearning
.	O
While	O
we	O
are	O
defining	O
FSTs	O
,	O
and	O
after	O
having	O
introduced	O
the	O
use	O
of	O
HMMs	O
as	O
stochastic	O
FSTs	O
,	O
it	O
is	O
worth	O
noticing	O
that	O
regular	O
transduction	O
rules	O
can	O
also	O
be	O
implemented	O
in	O
the	O
form	O
of	O
so-called	O
multilayer	B-DeepLearning
perceptrons	I-DeepLearning
MLP	B-DeepLearning
a	O
particular	O
type	O
of	O
artificial	B-DeepLearning
neural	I-DeepLearning
networks	I-DeepLearning
.	O
Artificial	B-DeepLearning
neural	I-DeepLearning
networks	I-DeepLearning
are	O
based	O
on	O
simplistic	O
models	O
for	O
biological	O
neuron	O
behavior	O
and	O
the	O
interconnections	O
between	O
these	O
neurons	O
.	O
Most	O
often	O
,	O
the	O
nonlinear	O
function	O
is	O
a	O
limiter	O
or	O
a	O
sigmoid	B-DeepLearning
function	O
.	O
The	O
MLP	B-DeepLearning
is	O
the	O
far	O
most	O
widely	O
used	O
network	O
.	O
It	O
is	O
composed	O
of	O
an	O
input	B-DeepLearning
layer	I-DeepLearning
and	O
an	O
output	B-DeepLearning
layer	I-DeepLearning
separated	O
by	O
one	O
or	O
more	O
hidden	B-DeepLearning
layers	I-DeepLearning
of	O
nodes	B-DeepLearning
,	O
with	O
each	O
layer	O
connected	O
to	O
the	O
next	O
layer	O
,	O
feeding	O
its	O
node	B-DeepLearning
values	O
forward	O
Fig.	O
24	O
.	O
In	O
many	O
domains	O
,	O
neural	B-DeepLearning
networks	I-DeepLearning
are	O
an	O
effective	O
alternative	O
to	O
statistical	O
methods	O
.	O
James	O
Henderson	O
has	O
identified	O
a	O
suitable	O
neural	B-DeepLearning
network	I-DeepLearning
architecture	O
for	O
natural	O
language	O
parsing	O
,	O
called	O
Simple	B-DeepLearning
Synchrony	I-DeepLearning
Networks	I-DeepLearning
SSNs	B-DeepLearning
,	O
which	O
he	O
discusses	O
in	O
chapter	O
6	O
,	O
A	O
Neural	B-DeepLearning
Network	I-DeepLearning
Parser	O
that	O
Handles	O
Sparse	B-DeepLearning
Data	I-DeepLearning
.	O
Because	O
neural	B-DeepLearning
networks	I-DeepLearning
learn	O
their	O
own	O
internal	O
representations‚	O
neural	B-DeepLearning
networks	I-DeepLearning
can	O
decide	O
automatically	O
what	O
features	O
to	O
count	O
and	O
how	O
reliable	O
they	O
are	O
for	O
estimating	O
the	O
desired	O
probabilities	O
.	O
This	O
generalization	B-DeepLearning
ability	O
is	O
a	O
result	O
of	O
using	O
a	O
neural	B-DeepLearning
network	I-DeepLearning
method	O
for	O
representing	O
sets	O
of	O
objects‚	O
called	O
Temporal	O
Synchrony	O
Variable	O
Binding	O
TSVB	O
Shastri	O
and	O
Ajjanagadde‚	O
1993	O
.	O
SRNs	B-DeepLearning
can	O
learn	O
generalizations	B-DeepLearning
over	O
positions	O
in	O
an	O
input	O
sequence	O
and	O
thus	O
can	O
handle	O
unbounded	O
input	O
sequences‚	O
which	O
has	O
made	O
them	O
of	O
interest	O
in	O
natural	O
language	O
processing	O
.	O
By	O
using	O
TSVB	O
to	O
represent	O
the	O
constituents	O
in	O
a	O
syntactic	O
structure‚	O
SSNs	B-DeepLearning
also	O
learn	O
generalizations	B-DeepLearning
over	O
structural	O
constituents	O
.	O
The	O
linguistic	O
relevance	O
of	O
this	O
class	O
of	O
generalizations	B-DeepLearning
is	O
what	O
accounts	O
for	O
the	O
fact	O
that	O
SSNs	B-DeepLearning
generalize	O
from	O
training	B-DeepLearning
set	I-DeepLearning
to	O
testing	B-DeepLearning
set	I-DeepLearning
in	O
an	O
appropriate	O
way‚	O
as	O
demonstrated	O
in	O
Section	O
4	O
.	O
In	O
this	O
section	O
we	O
briefly	O
outline	O
the	O
SSN	B-DeepLearning
architecture	O
and	O
how	O
it	O
can	O
be	O
used	O
to	O
estimate	O
the	O
parameters	B-DeepLearning
of	O
a	O
probability	O
model	O
.	O
Simple	B-DeepLearning
Recurrent	I-DeepLearning
Networks	I-DeepLearning
extend	O
MLPs	B-DeepLearning
to	O
sequences	O
by	O
using	O
the	O
hidden	O
representations	O
as	O
representations	O
of	O
the	O
network’s	O
state	O
at	O
a	O
given	O
point	O
in	O
the	O
sequence	O
.	O
Simple	B-DeepLearning
Synchrony	I-DeepLearning
Networks	I-DeepLearning
extend	O
SRNs	B-DeepLearning
by	O
computing	O
one	O
of	O
these	O
sequences	O
for	O
each	O
object	O
in	O
a	O
set	O
of	O
objects	O
.	O
The	O
most	O
important	O
feature	O
of	O
any	O
learning	O
architecture	O
is	O
how	O
it	O
generalizes	B-DeepLearning
from	O
training	B-DeepLearning
data	I-DeepLearning
to	O
testing	B-DeepLearning
data	I-DeepLearning
.	O
SRNs	B-DeepLearning
are	O
popular	O
for	O
sequence	O
processing	O
because	O
they	O
inherently	O
generalize	O
over	O
sequence	O
positions	O
.	O
Because	O
inputs	O
are	O
fed	O
to	O
an	O
SRN	B-DeepLearning
one	O
at	O
a	O
time‚	O
and	O
the	O
same	O
trained	O
parameters	B-DeepLearning
called	O
link	O
weights	O
apply	O
at	O
every	O
time‚	O
information	O
learned	O
at	O
one	O
sequence	O
position	O
will	O
inherently	O
be	O
generalized	O
to	O
other	O
sequence	O
positions	O
.	O
This	O
generalization	B-DeepLearning
ability	O
manifests	O
itself	O
in	O
the	O
fact	O
that	O
SRNs	B-DeepLearning
can	O
handle	O
arbitrarily	O
long	O
sequences	O
.	O
This	O
generalization	B-DeepLearning
ability	O
manifests	O
itself	O
in	O
the	O
fact	O
that	O
these	O
networks	O
can	O
handle	O
arbitrarily	O
many	O
constituents‚	O
and	O
therefore	O
unbounded	O
phrase	O
structure	O
trees	O
.	O
After	O
the	O
parent	O
of	O
a	O
terminal	O
is	O
chosen	O
it	O
is	O
used	O
by	O
the	O
SSN	B-DeepLearning
to	O
estimate	O
the	O
parameters	B-DeepLearning
for	O
latter	O
portions	O
of	O
the	O
sentence‚	O
including	O
latter	O
parent	O
estimates	O
.	O
We	O
also	O
bias	B-DeepLearning
the	O
network	B-DeepLearning
training	I-DeepLearning
by	O
providing	O
a	O
new-nonterminal	O
input	O
unit	O
.	O
To	O
test	O
the	O
ability	O
of	O
Simple	B-DeepLearning
Synchrony	I-DeepLearning
Networks	I-DeepLearning
to	O
handle	O
sparse	B-DeepLearning
data	I-DeepLearning
we	O
train	O
the	O
SSN	B-DeepLearning
parser	O
described	O
in	O
the	O
previous	O
section	O
on	O
a	O
relatively	O
small	O
set	O
of	O
sentences	O
and	O
then	O
test	O
how	O
well	O
it	O
generalizes	O
to	O
a	O
set	O
of	O
previously	O
unseen	O
sentences	O
.	O
This	O
process	O
can	O
be	O
continued	O
until	O
no	O
more	O
changes	O
are	O
made	O
,	O
but	O
to	O
avoid	O
over-fitting	B-DeepLearning
it	O
is	O
better	O
to	O
check	O
the	O
performance	O
of	O
the	O
network	O
on	O
a	O
validation	B-DeepLearning
set	I-DeepLearning
and	O
stop	O
training	O
when	O
the	O
performance	O
on	O
the	O
validation	B-DeepLearning
set	I-DeepLearning
reaches	O
a	O
maximum	O
.	O
This	O
is	O
why	O
we	O
have	O
split	O
the	O
corpus	O
into	O
three	O
datasets	B-DeepLearning
,	O
one	O
for	O
training	O
,	O
one	O
for	O
validation	O
,	O
and	O
one	O
for	O
testing	O
.	O
This	O
technique	O
also	O
allows	O
multiple	O
versions	O
of	O
the	O
network	O
to	O
be	O
trained	O
and	O
then	O
evaluated	O
using	O
the	O
validation	B-DeepLearning
set	I-DeepLearning
,	O
without	O
ever	O
using	O
the	O
testing	B-DeepLearning
set	I-DeepLearning
until	O
a	O
single	O
network	O
has	O
been	O
chosen	O
.	O
A	O
variety	O
of	O
hidden	B-DeepLearning
layer	I-DeepLearning
sizes	O
and	O
random	O
initial	O
weight	B-DeepLearning
seeds	I-DeepLearning
were	O
used	O
in	O
the	O
different	O
networks	O
.	O
Larger	O
hidden	B-DeepLearning
layers	I-DeepLearning
result	O
in	O
the	O
network	O
being	O
able	O
to	O
fit	O
the	O
training	O
data	O
more	O
precisely	O
,	O
but	O
can	O
lead	O
to	O
over-fitting	B-DeepLearning
and	O
therefore	O
bad	O
performance	O
on	O
the	O
validation	B-DeepLearning
set	I-DeepLearning
.	O
From	O
the	O
multiple	O
networks	O
trained	O
,	O
the	O
best	O
network	O
was	O
chosen	O
on	O
the	O
basis	O
of	O
its	O
performance	O
on	O
the	O
validation	B-DeepLearning
set	I-DeepLearning
,	O
and	O
this	O
one	O
network	O
was	O
used	O
in	O
testing	O
.	O
The	O
best	O
network	O
had	O
100	O
hidden	B-DeepLearning
units	I-DeepLearning
and	O
trained	O
for	O
a	O
total	O
of	O
145	O
passes	O
through	O
the	O
training	B-DeepLearning
